lon,lat,bio1,bio12,ph,sand,silt,clay,soc,best_crop
40.56111907042798,26.85526405364487,22.314001,129.0,80,382,313,305,44,wheat
54.01286699889299,21.78602995720154,29.140667,82.0,80,561,315,124,76,date_palm
44.42758285057697,26.75843164349154,25.060833,187.0,79,359,406,236,36,sorghum
46.00750518920132,24.914732341093394,25.345667,142.0,79,493,297,210,38,sorghum
51.252691410408616,20.3553855055254,28.592,61.0,80,541,333,126,48,date_palm
46.12644633696733,20.258001219294645,29.119167,80.0,82,465,318,217,44,date_palm
45.97008101889213,25.668398136899658,25.6775,158.0,80,433,331,236,37,sorghum
46.07758040477657,23.224497595367406,27.676334,104.0,80,396,317,287,52,sorghum
46.25810305579027,19.857945625602564,28.612833,83.0,83,508,306,185,45,date_palm
45.42979251063432,20.297157640033475,28.558332,93.0,82,505,322,174,40,date_palm
49.5461942146036,20.29112624630544,28.939499,60.0,80,467,411,122,44,date_palm
37.68841541752176,24.827029637179617,23.136,81.0,79,494,310,196,100,sorghum
48.38440162418112,18.45157255094887,29.172167,62.0,82,545,316,139,44,date_palm
48.04688938672106,20.640011523254078,29.073334,65.0,81,465,375,160,53,date_palm
37.39520728883125,28.33633215503616,20.509832,60.0,81,509,271,220,31,date_palm
49.23873460002769,25.11881365662844,25.8965,84.0,81,479,345,176,38,sorghum
49.894769247275,25.116171432555834,26.4515,75.0,80,500,319,181,37,date_palm
38.9386068549416,31.699678813126997,19.059334,111.0,80,279,423,298,47,wheat
45.07610324359128,23.40575388263583,26.971,126.0,80,439,301,260,48,sorghum
37.95903926507896,30.645412878669912,20.836334,41.0,81,352,326,322,59,alfalfa
47.51662723991592,21.243328366880352,28.7785,72.0,82,466,330,204,36,date_palm
43.48644396245853,25.24889127920984,24.815334,162.0,79,484,296,220,24,sorghum
47.75389887709802,26.164002053696905,25.571333,119.0,80,461,318,221,25,sorghum
49.74917114903658,23.94537308152708,27.089,70.0,81,477,322,201,46,date_palm
38.72161366580128,24.112028384568568,27.379833,78.0,79,463,346,191,66,sorghum
47.754900084260335,25.70580527798726,25.634666,115.0,80,441,320,239,32,sorghum
46.5739568883364,28.935908628873012,25.386833,169.0,80,403,309,287,32,sorghum
35.76249705117226,28.09882333915853,20.704666,31.0,78,404,292,304,68,alfalfa
45.62072077914565,20.8314166031539,28.520332,95.0,82,504,307,189,67,date_palm
45.01045960852075,20.259451879262325,28.8395,94.0,81,396,390,214,45,sorghum
40.073379858083285,28.612849431653864,21.505667,84.0,81,352,284,364,54,wheat
48.10047776446624,22.35176411872674,28.327,74.0,81,469,310,221,40,date_palm
42.8189955386144,26.126567629395343,24.59,157.0,80,389,354,256,41,sorghum
42.238273837717614,26.723769891234117,22.408333,175.0,80,414,318,268,61,wheat
50.02891699997421,22.107971778672194,28.432833,61.0,79,518,312,170,39,date_palm
41.97754117464756,29.710913933953226,22.964333,90.0,79,337,311,352,54,alfalfa
43.52037955484892,18.44235197527605,23.258333,173.0,83,514,342,145,69,wheat
51.759071815270616,23.393131759249822,28.130167,62.0,79,614,265,121,43,date_palm
44.1132194539846,26.80584710979004,24.7455,186.0,79,411,327,262,25,sorghum
48.28804988217183,19.263868189640423,29.082832,61.0,82,531,320,149,46,date_palm
46.86265954620527,27.83380447686149,25.7605,190.0,79,338,398,264,29,alfalfa
41.94324107129252,30.16537392765151,23.084667,82.0,79,298,359,344,49,sorghum
41.80232586620069,20.943920269901664,25.542667,163.0,81,589,218,193,88,sorghum
42.95735823467683,19.124539077646883,24.249166,201.0,82,503,316,182,86,sorghum
40.59565458706551,27.10314696488181,22.641,119.0,81,308,321,371,41,sorghum
49.33738001189926,23.374917343985967,27.685501,69.0,81,512,320,168,34,date_palm
44.37288551334207,20.71851909488904,28.493668,112.0,83,450,327,223,50,date_palm
41.2707316112744,28.981938470401676,22.236668,101.0,80,380,275,345,57,alfalfa
42.41047673118385,19.28016071136196,23.236,235.0,80,496,278,226,106,wheat
49.3379965270571,23.775879542778476,27.189833,74.0,81,511,338,151,41,date_palm
45.85902896852792,19.76681742255758,28.530167,86.0,83,492,287,221,45,date_palm
45.9587401413544,24.655066912141397,26.054167,133.0,80,394,359,246,40,sorghum
44.4830040291301,26.569229067996243,24.971,185.0,79,458,312,230,45,sorghum
38.42878514459096,30.17300245189064,21.189667,45.0,79,310,327,363,169,alfalfa
43.47628600178895,22.62560861161201,27.049,129.0,82,456,320,224,39,sorghum
51.81496481426946,21.626945257803733,28.557,63.0,80,515,341,144,50,date_palm
44.68459506180852,23.69733200469572,25.756,141.0,80,448,319,233,45,sorghum
45.17399987380721,21.95938404233255,28.083666,106.0,83,469,320,211,45,date_palm
45.93347951993137,25.3309571517522,25.344667,153.0,79,470,315,215,30,sorghum
39.53176603785724,30.046185405711107,21.1255,63.0,81,343,347,310,46,wheat
41.695514413483856,18.67477770986657,28.830833,258.0,80,419,327,254,238,sorghum
50.10533135655227,20.97446080700204,28.7675,58.0,81,510,343,147,58,date_palm
43.93036261502522,19.74226085534904,26.8745,137.0,82,471,304,225,52,sorghum
45.57361355716537,20.043937090160192,28.832,85.0,82,480,309,211,44,date_palm
45.72673330316945,19.928629600402186,28.611,87.0,82,492,289,219,42,date_palm
36.56337420271824,27.12215958728006,23.764334,32.0,79,422,310,268,49,wheat
47.73170085287762,18.95578475298622,29.048,64.0,82,527,313,160,48,date_palm
43.75586301186566,18.360861139273165,22.3035,176.0,83,510,324,166,88,wheat
37.831152999699775,24.45655550496577,26.767834,74.0,80,446,309,246,70,sorghum
43.72770805800437,18.20775885466432,21.5765,185.0,83,525,298,177,97,wheat
48.92910555783065,24.178571339759745,26.6575,81.0,81,454,362,184,44,date_palm
41.35834497578578,23.24037619934882,26.478,115.0,82,523,314,164,33,date_palm
44.41211840896959,28.054330956109787,24.593666,176.0,80,318,416,266,46,sorghum
46.385571870085954,19.14744853881772,28.352833,79.0,83,505,319,176,46,date_palm
35.75805329316921,28.01024680389261,22.364166,23.0,79,474,310,216,52,date_palm
44.71391005107395,18.18022089553002,26.606834,99.0,82,471,338,192,43,sorghum
47.93935709506928,23.73269390529453,26.587833,90.0,81,454,299,247,38,sorghum
44.56304800763192,21.245065696806805,27.912,113.0,83,457,360,183,49,date_palm
39.721033267303966,26.54493574717016,21.985,109.0,80,512,286,202,44,sorghum
45.29700059415465,25.22745146570345,25.707333,158.0,79,477,324,199,40,sorghum
45.29245647686356,27.499253770442152,25.781834,209.0,80,355,378,266,29,alfalfa
52.56077033893236,20.103245581922767,28.655,69.0,80,571,323,106,52,date_palm
39.75314649878063,20.655641521500232,30.150167,101.0,81,481,306,213,35,date_palm
44.50110547990671,27.21825189303016,25.217833,185.0,80,347,400,252,35,sorghum
35.24239720998274,28.56504316017008,20.450167,25.0,78,320,339,342,90,alfalfa
50.01877530350947,22.954888602626117,28.191,62.0,80,497,341,162,42,date_palm
40.22044632160375,24.386095487890643,27.551834,82.0,81,459,297,244,37,sorghum
49.80741935682394,23.015260493877776,28.099833,63.0,80,480,346,174,40,date_palm
38.41951301876325,28.17473909632318,21.768167,62.0,81,386,318,296,38,wheat
51.78955871965207,20.10838458279861,28.54,63.0,81,595,301,104,44,date_palm
45.36426376314777,25.04870538196424,25.609833,153.0,80,431,340,228,33,sorghum
44.19503005090772,21.150208500726656,28.144333,120.0,82,449,341,209,55,sorghum
44.82412407712971,24.61932777023128,25.632666,151.0,80,512,276,212,43,sorghum
42.26018358155135,20.225830560719693,25.8455,192.0,82,495,274,231,88,sorghum
42.92807498874627,28.07321205459572,22.929167,153.0,79,356,334,310,61,alfalfa
46.82585420553911,18.67429997378652,28.519499,72.0,82,528,335,137,48,date_palm
46.35321093678617,24.655270753229637,24.7495,141.0,79,443,299,258,64,sorghum
40.34871862343466,31.0311139923304,20.771667,89.0,80,348,349,303,47,wheat
44.11430453882584,26.685631764548525,24.708834,187.0,79,355,366,278,37,alfalfa
48.367913719387445,21.80834625247862,28.531,67.0,81,485,372,143,44,date_palm
38.6100362916084,25.228319317101256,25.744,74.0,79,449,369,182,47,sorghum
53.22119022586728,19.764772429444832,28.980167,77.0,81,573,318,109,82,date_palm
40.248647414612215,27.69357188471989,22.192833,100.0,80,353,306,341,52,alfalfa
46.935717484169416,19.646369134384475,28.787,72.0,82,514,353,133,47,date_palm
44.67923348919685,26.585736523134173,24.958334,191.0,79,445,304,251,28,sorghum
41.9409192270279,26.871872402966936,22.4295,168.0,80,366,317,316,48,wheat
49.56319496005514,19.197970667917275,29.128166,58.0,81,501,372,127,38,date_palm
41.80381169402818,25.48649654890078,25.396,130.0,80,425,324,251,42,sorghum
47.64727296579398,26.369068356923258,25.552166,125.0,79,489,316,195,22,sorghum
39.57954191266662,25.854535040818483,24.355999,92.0,80,487,328,185,43,sorghum
45.256950167943145,26.073259861465928,24.814667,181.0,79,441,334,225,26,sorghum
38.21243108521092,30.858996209486666,21.3355,47.0,81,251,385,364,52,date_palm
38.57131468137917,31.858556539345496,18.937,106.0,80,250,413,337,49,wheat
52.97252082119387,21.104125229863563,28.804167,73.0,80,534,298,167,41,date_palm
39.16882717159711,25.81950119889687,25.451666,77.0,80,434,358,208,46,sorghum
45.74826420627072,17.788694914011764,27.745167,74.0,81,527,289,184,53,date_palm
47.90391273731652,21.867936799993437,28.5125,73.0,81,485,299,216,44,date_palm
37.67184697609213,26.936629277195,20.299334,79.0,79,459,302,239,43,wheat
50.23732574526051,24.45413320309514,26.776333,72.0,81,493,325,182,41,date_palm
40.50487315527917,21.57360451739527,23.219,119.0,82,524,266,210,62,alfalfa
48.94078519339119,19.65173511780816,29.076666,59.0,81,529,340,132,44,date_palm
45.60906133941784,25.243465634828773,25.818666,149.0,80,421,335,243,32,sorghum
46.65438311038864,23.163937833095535,26.337667,110.0,81,476,314,210,47,sorghum
40.64135540042251,24.256265924606183,27.447666,91.0,80,430,317,253,31,sorghum
44.40949864629152,22.10689317634196,26.895,128.0,82,502,299,199,41,sorghum
42.69910297868346,26.789202525218315,23.485834,168.0,79,383,329,289,57,wheat
44.577736659941394,28.19653981877408,24.8335,175.0,80,314,427,259,37,sorghum
49.201483541110704,21.077796162066647,28.874666,60.0,81,503,350,147,50,date_palm
50.27150478447948,19.936725601730316,28.885166,57.0,81,503,359,138,45,date_palm
40.64568755635303,28.651775239743564,21.802668,94.0,81,338,284,377,52,alfalfa
40.91144408453182,24.84511106652896,25.862,107.0,82,473,350,178,33,sorghum
52.26469277566474,20.40302567765421,28.573166,68.0,81,594,298,108,45,date_palm
38.00324027420045,29.509008885480927,21.231333,38.0,81,377,362,261,41,wheat
37.1146047591799,25.351753343963424,25.66152,37.0,81,472,316,213,91,sorghum
46.965277761854246,27.156537592847474,25.643,168.0,79,415,330,255,33,sorghum
40.8060267622688,24.87724624948552,25.647333,107.0,81,519,326,155,34,sorghum
36.24526572579187,29.19797997109644,20.897167,19.0,81,398,275,326,39,date_palm
48.52691528589757,20.58184800327681,29.101,62.0,81,492,373,135,45,date_palm
49.11832651874639,18.820295194816005,29.2305,57.0,82,529,344,127,43,date_palm
48.939813043013466,21.799757678315903,28.5965,64.0,81,513,318,169,43,date_palm
37.54317664235538,31.49179194039116,19.616833,57.0,81,308,372,320,71,date_palm
35.50356777145481,28.058625483064016,23.0805,15.0,78,486,332,181,114,wheat
40.4105088892683,30.482186589388597,21.5295,78.0,80,343,334,323,40,wheat
38.216285018445625,30.651930978524888,20.941668,44.0,80,376,365,259,54,wheat
39.59017848420479,26.45514009697316,22.205166,106.0,81,470,289,240,34,sorghum
45.66185709880025,25.740063964592103,25.1185,167.0,79,461,319,220,34,sorghum
46.60344338880126,20.046519828649785,28.791166,77.0,83,486,307,207,51,date_palm
43.57304197484078,28.676498889796004,23.546333,139.0,80,313,315,373,52,wheat
54.71054985657056,22.184328738686144,29.235834,89.0,80,550,309,141,53,date_palm
42.90273488530447,27.630875698382557,23.411167,162.0,79,323,331,346,55,wheat
52.91050728401397,19.74085892897466,28.871166,73.0,80,562,326,112,94,date_palm
39.97663094993033,22.38146145183807,26.400166,93.0,80,509,303,188,71,sorghum
42.52569427150999,24.595940161729164,26.171,132.0,80,443,335,221,49,sorghum
36.53143552824191,29.08512542222424,20.467001,28.0,81,461,263,276,54,wheat
48.3982219783165,19.17922023237781,29.112333,60.0,82,549,304,147,44,date_palm
46.654606953541816,26.636806052475343,25.654333,162.0,80,469,287,244,24,sorghum
52.34347090600262,21.717658876507635,28.556833,65.0,79,573,289,138,38,date_palm
49.89081336773052,23.265158624931797,27.762001,65.0,80,551,288,160,44,date_palm
42.82945757388028,21.98497257895984,28.265,122.0,81,448,340,212,49,sorghum
45.62222083308671,23.73071388556429,26.560167,123.0,80,459,347,193,45,sorghum
43.12359625430666,25.29320273033649,25.702833,147.0,79,399,362,240,49,sorghum
39.76193765640613,29.898190725865675,22.0415,61.0,79,351,359,290,48,wheat
45.98645531940874,28.251322182293077,25.4455,250.0,79,324,390,286,38,sorghum
37.87705006925928,26.135524670231383,23.636168,63.0,79,424,317,259,53,wheat
48.42510179209383,19.242114303937853,29.104168,60.0,82,503,344,153,43,date_palm
38.57915762640823,24.064143404946712,28.004166,78.0,80,465,329,206,49,date_palm
45.32504040536915,18.97136363819989,27.374166,95.0,81,503,323,174,51,date_palm
45.09881449060767,22.132200434539094,27.784666,113.0,83,484,323,193,42,date_palm
42.92867122486553,26.411621095740127,24.051332,168.0,80,392,333,275,36,wheat
51.50313899971812,19.48852795437617,28.488333,62.0,81,573,297,130,54,date_palm
36.94949977372016,29.613141986038464,18.337334,46.0,81,340,335,325,45,date_palm
37.1931295928244,27.93706050565897,20.748167,59.0,81,505,247,248,44,date_palm
45.540285501146336,24.17545752145985,26.462667,128.0,80,389,363,248,55,sorghum
51.16090662282365,23.934600566555844,27.484999,65.0,79,619,236,145,37,date_palm
44.384119329060375,24.073098561847548,25.250834,152.0,80,440,306,254,50,sorghum
39.54530724946936,21.727768058042447,29.755667,80.0,81,490,309,201,24,date_palm
39.52693852783462,30.90015682915388,20.341,83.0,81,334,328,338,51,date_palm
44.98650166927544,22.352197869917735,27.578333,113.0,82,446,326,228,46,sorghum
41.76764551764764,29.82476353646731,22.9125,87.0,79,326,318,356,67,alfalfa
39.281846493849095,22.584097918330656,29.124332,68.0,80,527,310,164,34,date_palm
39.08601144180391,27.910135999938618,21.331,77.0,80,407,270,323,32,date_palm
43.186201679122256,26.2955444556572,24.155,171.0,79,418,333,249,31,sorghum
39.777349190571805,31.85804552416223,19.35,105.0,80,283,398,319,50,wheat
35.41761348316168,27.914789556900423,24.818834,10.0,79,530,297,173,75,sorghum
50.982325901341255,22.18460806970178,28.251333,61.0,80,510,341,149,44,date_palm
46.37765170683437,19.919567284182733,28.681,78.0,83,491,317,191,49,date_palm
41.635579101192455,28.06240314415911,22.289,135.0,80,403,281,317,53,wheat
41.31620266261388,26.85797384830333,22.327,154.0,80,375,344,281,56,wheat
45.71488078858268,25.65058350480857,25.395166,161.0,79,459,335,207,26,sorghum
49.285538219512524,25.673463217433287,25.770334,85.0,81,474,341,185,41,sorghum
36.285233514726905,26.743419180627072,24.892666,21.0,80,509,324,167,51,date_palm
46.90908197079544,25.7847616590462,25.2725,142.0,79,432,336,232,30,sorghum
47.17854829642823,19.108359805956614,28.814333,68.0,82,515,346,138,49,date_palm
54.00160629044912,21.28644871099618,29.284166,83.0,81,563,319,118,43,date_palm
43.95089257590202,17.43249823858899,23.189499,137.0,82,405,413,182,110,sorghum
42.92342938706359,16.809730028531387,26.969334,93.0,80,529,279,193,108,sorghum
41.33553710460857,26.772982993754766,22.3115,156.0,80,397,311,291,56,wheat
39.84833510724155,20.53284728737367,30.062666,107.0,82,557,262,181,42,date_palm
39.164472789969366,30.099857053135093,21.302834,55.0,81,382,348,270,53,wheat
45.65909562428386,17.825796862372716,27.650167,75.0,81,506,293,201,45,date_palm
44.68941313233449,18.98844762062567,26.634666,113.0,81,488,342,170,90,sorghum
40.7831675691877,23.903754635059755,27.602333,95.0,81,498,311,191,34,date_palm
48.41053587014385,21.18936944126236,28.925333,65.0,81,501,350,149,49,date_palm
53.65131651542916,22.24131244554616,28.851,77.0,79,547,287,166,35,date_palm
37.636262255955664,26.424855114202053,23.211166,57.0,80,420,305,275,36,wheat
41.67564103291857,20.831609595047013,25.47,165.0,81,555,209,236,97,sorghum
47.81866998271445,21.48314177063807,28.827166,70.0,81,522,329,149,43,date_palm
49.19592953088679,25.96997369023708,25.895334,85.0,80,444,343,213,38,sorghum
41.91459161973185,26.165856619282543,24.579,140.0,80,322,373,305,48,wheat
46.18563025542849,26.480632659541385,25.405334,176.0,79,445,329,226,27,sorghum
49.442510170969214,21.363318764706428,28.7955,59.0,80,482,366,152,43,date_palm
50.50056680451119,21.39098727190716,28.566334,59.0,80,496,339,165,43,date_palm
40.50777963627775,28.929261887786,21.910334,86.0,80,336,293,370,61,wheat
44.150239812578505,24.5157438388002,25.5635,151.0,79,439,329,232,37,sorghum
42.650505833150845,23.536769909289674,27.156,123.0,81,524,262,214,28,sorghum
50.46147771242118,22.97894481529005,27.939667,64.0,79,508,325,167,42,date_palm
47.00006193091973,21.4196226893337,28.375,80.0,82,461,345,194,47,date_palm
45.7634708235292,19.21762760971968,28.1745,85.0,82,514,333,153,45,date_palm
40.065634330718815,25.3619360330273,23.3045,114.0,81,510,323,167,32,sorghum
51.31888373483075,19.05010458858835,28.472666,60.0,81,587,255,158,70,date_palm
40.29748771442492,26.465575119683542,22.719166,118.0,81,389,321,289,31,alfalfa
40.9222599753497,20.04206145590932,30.054834,158.0,80,529,291,180,111,sorghum
48.75128668159002,19.31138782251872,29.121,60.0,82,522,326,152,48,date_palm
44.82801669885841,18.671842306544384,27.149334,100.0,82,474,331,195,40,sorghum
47.041801537974266,18.428492235042665,28.7955,65.0,82,530,319,151,52,date_palm
50.4664372318156,24.11113879581352,27.150667,69.0,79,505,325,169,44,date_palm
55.01052818107964,20.50893990974944,29.107,95.0,80,466,325,209,45,sorghum
41.74463321719326,22.70993044090981,28.739332,107.0,81,491,329,180,34,date_palm
47.76834546048176,19.859321319088103,29.0745,64.0,82,500,360,140,46,date_palm
46.226757942507525,20.81240587289706,28.301666,87.0,82,483,348,170,51,date_palm
